user_id,date,category,transaction_type,amount_chf,profile
U0148,2025-02-13,subscriptions,expense,25.49,high_discretionary
U0148,2025-02-14,shopping,expense,389.52,high_discretionary
U0148,2025-02-17,shopping,expense,3.83,high_discretionary
U0148,2025-02-17,travel,expense,16.05,high_discretionary
U0148,2025-02-17,subscriptions,expense,59.22,high_discretionary
U0148,2025-02-18,transport,expense,56.54,high_discretionary
U0148,2025-02-18,restaurants,expense,135.14,high_discretionary
U0148,2025-02-19,shopping,expense,229.74,high_discretionary
U0148,2025-02-20,restaurants,expense,131.43,high_discretionary
U0148,2025-02-20,shopping,expense,52.34,high_discretionary
U0148,2025-02-21,groceries,expense,834.49,high_discretionary
U0148,2025-02-21,subscriptions,expense,41.65,high_discretionary
U0148,2025-02-23,restaurants,expense,16.6,high_discretionary
U0148,2025-02-24,travel,expense,73.36,high_discretionary
U0148,2025-02-25,restaurants,expense,236.59,high_discretionary
U0148,2025-02-26,shopping,expense,70.06,high_discretionary
U0148,2025-02-28,insurance,expense,384.81,high_discretionary
U0148,2025-02-28,restaurants,expense,250.79,high_discretionary
U0148,2025-02-28,travel,expense,15.09,high_discretionary
U0148,2025-03-03,groceries,expense,159.94,high_discretionary
U0148,2025-03-03,subscriptions,expense,5.48,high_discretionary
U0148,2025-03-04,salary,income,5510.21,high_discretionary
U0148,2025-03-04,insurance,expense,342.52,high_discretionary
U0148,2025-03-04,groceries,expense,84.48,high_discretionary
U0148,2025-03-04,shopping,expense,82.49,high_discretionary
U0148,2025-03-04,travel,expense,62.5,high_discretionary
U0148,2025-03-04,travel,expense,258.18,high_discretionary
U0148,2025-03-05,restaurants,expense,94.18,high_discretionary
U0148,2025-03-10,groceries,expense,111.77,high_discretionary
U0148,2025-03-10,shopping,expense,36.83,high_discretionary
U0148,2025-03-11,restaurants,expense,106.46,high_discretionary
U0148,2025-03-13,groceries,expense,228.5,high_discretionary
U0148,2025-03-13,restaurants,expense,60.26,high_discretionary
U0148,2025-03-13,travel,expense,164.23,high_discretionary
U0148,2025-03-15,groceries,expense,98.29,high_discretionary
U0148,2025-03-16,debt_payment,expense,394.65,high_discretionary
U0148,2025-03-18,savings_transfer,savings,91.22,high_discretionary
U0148,2025-03-19,restaurants,expense,193.15,high_discretionary
U0148,2025-03-20,shopping,expense,123.68,high_discretionary
U0148,2025-03-21,rent,expense,1918.26,high_discretionary
U0148,2025-03-21,subscriptions,expense,6.49,high_discretionary
U0148,2025-03-22,transport,expense,98.21,high_discretionary
U0148,2025-03-22,shopping,expense,109.63,high_discretionary
U0148,2025-03-23,restaurants,expense,53.23,high_discretionary
U0148,2025-03-24,restaurants,expense,58.72,high_discretionary
U0148,2025-03-24,subscriptions,expense,87.93,high_discretionary
U0148,2025-03-24,subscriptions,expense,23.35,high_discretionary
U0148,2025-03-25,groceries,expense,100.88,high_discretionary
U0148,2025-03-27,shopping,expense,186.35,high_discretionary
U0148,2025-03-28,transport,expense,123.49,high_discretionary
U0148,2025-03-28,shopping,expense,251.78,high_discretionary
U0148,2025-04-02,shopping,expense,46.66,high_discretionary
U0148,2025-04-02,travel,expense,4.82,high_discretionary
U0148,2025-04-03,salary,income,6769.26,high_discretionary
U0148,2025-04-04,groceries,expense,67.88,high_discretionary
U0148,2025-04-04,debt_payment,expense,534.53,high_discretionary
U0148,2025-04-05,subscriptions,expense,2.62,high_discretionary
U0148,2025-04-06,subscriptions,expense,14.0,high_discretionary
U0148,2025-04-07,shopping,expense,208.45,high_discretionary
U0148,2025-04-07,travel,expense,34.23,high_discretionary
U0148,2025-04-07,subscriptions,expense,58.36,high_discretionary
U0148,2025-04-08,transport,expense,304.42,high_discretionary
U0148,2025-04-09,groceries,expense,182.75,high_discretionary
U0148,2025-04-09,restaurants,expense,66.61,high_discretionary
U0148,2025-04-10,insurance,expense,328.18,high_discretionary
U0148,2025-04-10,savings_transfer,savings,137.41,high_discretionary
U0148,2025-04-12,rent,expense,2348.34,high_discretionary
U0148,2025-04-12,groceries,expense,462.47,high_discretionary
U0148,2025-04-12,travel,expense,1.92,high_discretionary
U0148,2025-04-12,travel,expense,216.82,high_discretionary
U0148,2025-04-14,restaurants,expense,27.35,high_discretionary
U0148,2025-04-15,travel,expense,82.53,high_discretionary
U0148,2025-04-16,groceries,expense,119.09,high_discretionary
U0148,2025-04-17,shopping,expense,607.56,high_discretionary
U0148,2025-04-19,restaurants,expense,85.02,high_discretionary
U0148,2025-04-19,travel,expense,26.67,high_discretionary
U0148,2025-04-20,restaurants,expense,87.29,high_discretionary
U0148,2025-04-22,subscriptions,expense,28.58,high_discretionary
U0148,2025-04-23,restaurants,expense,118.39,high_discretionary
U0148,2025-04-23,subscriptions,expense,14.33,high_discretionary
U0148,2025-04-24,groceries,expense,162.57,high_discretionary
U0148,2025-04-24,transport,expense,13.75,high_discretionary
U0148,2025-04-25,shopping,expense,46.78,high_discretionary
U0148,2025-04-25,subscriptions,expense,58.92,high_discretionary
U0148,2025-04-26,restaurants,expense,287.77,high_discretionary
U0148,2025-04-26,travel,expense,31.04,high_discretionary
U0148,2025-05-02,travel,expense,99.05,high_discretionary
U0148,2025-05-03,salary,income,6456.68,high_discretionary
U0148,2025-05-03,subscriptions,expense,58.87,high_discretionary
U0148,2025-05-04,shopping,expense,124.59,high_discretionary
U0148,2025-05-04,shopping,expense,390.07,high_discretionary
U0148,2025-05-05,transport,expense,138.18,high_discretionary
U0148,2025-05-07,restaurants,expense,95.73,high_discretionary
U0148,2025-05-07,travel,expense,94.14,high_discretionary
U0148,2025-05-07,subscriptions,expense,0.91,high_discretionary
U0148,2025-05-12,restaurants,expense,62.42,high_discretionary
U0148,2025-05-12,shopping,expense,11.2,high_discretionary
U0148,2025-05-12,travel,expense,37.61,high_discretionary
U0148,2025-05-12,savings_transfer,savings,167.13,high_discretionary
U0148,2025-05-13,transport,expense,119.6,high_discretionary
U0148,2025-05-13,restaurants,expense,82.73,high_discretionary
U0148,2025-05-14,rent,expense,2244.0,high_discretionary
U0148,2025-05-14,travel,expense,78.08,high_discretionary
U0148,2025-05-15,groceries,expense,280.13,high_discretionary
U0148,2025-05-15,travel,expense,76.97,high_discretionary
U0148,2025-05-16,travel,expense,15.93,high_discretionary
U0148,2025-05-17,subscriptions,expense,31.41,high_discretionary
U0148,2025-05-18,travel,expense,11.86,high_discretionary
U0148,2025-05-20,groceries,expense,355.07,high_discretionary
U0148,2025-05-20,subscriptions,expense,28.02,high_discretionary
U0148,2025-05-21,transport,expense,57.22,high_discretionary
U0148,2025-05-21,subscriptions,expense,9.63,high_discretionary
U0148,2025-05-24,shopping,expense,60.2,high_discretionary
U0148,2025-05-24,shopping,expense,20.78,high_discretionary
U0148,2025-05-25,restaurants,expense,381.58,high_discretionary
U0148,2025-05-25,shopping,expense,68.85,high_discretionary
U0148,2025-05-27,transport,expense,133.15,high_discretionary
U0148,2025-05-27,restaurants,expense,37.03,high_discretionary
U0148,2025-05-27,subscriptions,expense,43.42,high_discretionary
U0148,2025-05-27,debt_payment,expense,540.35,high_discretionary
U0148,2025-05-28,insurance,expense,428.67,high_discretionary
U0148,2025-05-28,restaurants,expense,105.42,high_discretionary
U0148,2025-06-03,salary,income,6764.86,high_discretionary
U0148,2025-06-03,groceries,expense,388.38,high_discretionary
U0148,2025-06-04,shopping,expense,50.24,high_discretionary
U0148,2025-06-05,transport,expense,25.07,high_discretionary
U0148,2025-06-06,transport,expense,90.77,high_discretionary
U0148,2025-06-06,transport,expense,77.39,high_discretionary
U0148,2025-06-07,rent,expense,2342.53,high_discretionary
U0148,2025-06-07,shopping,expense,179.73,high_discretionary
U0148,2025-06-08,transport,expense,0.51,high_discretionary
U0148,2025-06-10,travel,expense,333.49,high_discretionary
U0148,2025-06-10,subscriptions,expense,112.41,high_discretionary
U0148,2025-06-11,shopping,expense,0.44,high_discretionary
U0148,2025-06-11,debt_payment,expense,413.28,high_discretionary
U0148,2025-06-12,travel,expense,20.04,high_discretionary
U0148,2025-06-13,transport,expense,119.16,high_discretionary
U0148,2025-06-14,transport,expense,68.98,high_discretionary
U0148,2025-06-14,restaurants,expense,152.7,high_discretionary
U0148,2025-06-16,transport,expense,16.53,high_discretionary
U0148,2025-06-17,restaurants,expense,667.81,high_discretionary
U0148,2025-06-19,travel,expense,53.57,high_discretionary
U0148,2025-06-23,insurance,expense,330.23,high_discretionary
U0148,2025-06-23,groceries,expense,18.42,high_discretionary
U0148,2025-06-24,shopping,expense,553.28,high_discretionary
U0148,2025-06-24,shopping,expense,181.79,high_discretionary
U0148,2025-06-25,shopping,expense,41.15,high_discretionary
U0148,2025-06-27,restaurants,expense,52.12,high_discretionary
U0148,2025-06-27,subscriptions,expense,17.99,high_discretionary
U0148,2025-06-28,groceries,expense,161.74,high_discretionary
U0148,2025-06-28,groceries,expense,333.06,high_discretionary
U0148,2025-07-01,salary,income,6513.85,high_discretionary
U0148,2025-07-03,transport,expense,222.18,high_discretionary
U0148,2025-07-04,groceries,expense,113.54,high_discretionary
U0148,2025-07-04,shopping,expense,37.83,high_discretionary
U0148,2025-07-05,restaurants,expense,14.86,high_discretionary
U0148,2025-07-05,shopping,expense,157.2,high_discretionary
U0148,2025-07-06,shopping,expense,324.93,high_discretionary
U0148,2025-07-06,subscriptions,expense,178.97,high_discretionary
U0148,2025-07-07,travel,expense,46.49,high_discretionary
U0148,2025-07-08,restaurants,expense,35.41,high_discretionary
U0148,2025-07-08,shopping,expense,90.03,high_discretionary
U0148,2025-07-08,subscriptions,expense,6.39,high_discretionary
U0148,2025-07-09,shopping,expense,57.19,high_discretionary
U0148,2025-07-10,rent,expense,2281.3,high_discretionary
U0148,2025-07-10,groceries,expense,293.36,high_discretionary
U0148,2025-07-11,shopping,expense,268.9,high_discretionary
U0148,2025-07-11,travel,expense,325.9,high_discretionary
U0148,2025-07-11,debt_payment,expense,421.33,high_discretionary
U0148,2025-07-18,groceries,expense,182.19,high_discretionary
U0148,2025-07-19,transport,expense,40.27,high_discretionary
U0148,2025-07-19,savings_transfer,savings,149.09,high_discretionary
U0148,2025-07-20,insurance,expense,319.54,high_discretionary
U0148,2025-07-21,restaurants,expense,516.73,high_discretionary
U0148,2025-07-21,travel,expense,237.52,high_discretionary
U0148,2025-07-24,transport,expense,120.96,high_discretionary
U0148,2025-07-24,shopping,expense,26.31,high_discretionary
U0148,2025-07-24,travel,expense,1.74,high_discretionary
U0148,2025-07-28,transport,expense,64.36,high_discretionary
U0148,2025-08-03,salary,income,6528.8,high_discretionary
U0148,2025-08-03,restaurants,expense,46.71,high_discretionary
U0148,2025-08-03,savings_transfer,savings,322.54,high_discretionary
U0148,2025-08-04,restaurants,expense,102.7,high_discretionary
U0148,2025-08-07,groceries,expense,557.39,high_discretionary
U0148,2025-08-07,subscriptions,expense,42.96,high_discretionary
U0148,2025-08-08,debt_payment,expense,369.1,high_discretionary
U0148,2025-08-10,travel,expense,16.79,high_discretionary
U0148,2025-08-11,groceries,expense,285.41,high_discretionary
U0148,2025-08-12,travel,expense,34.28,high_discretionary
U0148,2025-08-14,shopping,expense,122.55,high_discretionary
U0148,2025-08-17,subscriptions,expense,15.38,high_discretionary
U0148,2025-08-18,travel,expense,7.65,high_discretionary
U0148,2025-08-18,travel,expense,81.54,high_discretionary
U0148,2025-08-18,subscriptions,expense,149.76,high_discretionary
U0148,2025-08-20,restaurants,expense,111.27,high_discretionary
U0148,2025-08-20,shopping,expense,406.03,high_discretionary
U0148,2025-08-22,rent,expense,2060.62,high_discretionary
U0148,2025-08-23,restaurants,expense,269.59,high_discretionary
U0148,2025-08-23,restaurants,expense,140.43,high_discretionary
U0148,2025-08-24,transport,expense,234.82,high_discretionary
U0148,2025-08-24,shopping,expense,145.46,high_discretionary
U0148,2025-08-25,travel,expense,189.99,high_discretionary
U0148,2025-08-28,insurance,expense,316.72,high_discretionary
U0148,2025-08-28,transport,expense,52.7,high_discretionary
U0148,2025-08-28,travel,expense,51.61,high_discretionary
U0148,2025-09-01,salary,income,5726.58,high_discretionary
U0148,2025-09-02,subscriptions,expense,81.77,high_discretionary
U0148,2025-09-03,shopping,expense,215.94,high_discretionary
U0148,2025-09-03,subscriptions,expense,14.86,high_discretionary
U0148,2025-09-03,debt_payment,expense,457.81,high_discretionary
U0148,2025-09-04,groceries,expense,171.63,high_discretionary
U0148,2025-09-04,travel,expense,277.84,high_discretionary
U0148,2025-09-05,restaurants,expense,8.92,high_discretionary
U0148,2025-09-06,transport,expense,117.64,high_discretionary
U0148,2025-09-08,groceries,expense,188.66,high_discretionary
U0148,2025-09-10,transport,expense,57.9,high_discretionary
U0148,2025-09-10,subscriptions,expense,6.49,high_discretionary
U0148,2025-09-11,restaurants,expense,130.13,high_discretionary
U0148,2025-09-11,subscriptions,expense,18.82,high_discretionary
U0148,2025-09-12,subscriptions,expense,0.68,high_discretionary
U0148,2025-09-12,savings_transfer,savings,52.36,high_discretionary
U0148,2025-09-14,subscriptions,expense,62.81,high_discretionary
U0148,2025-09-16,rent,expense,1986.22,high_discretionary
U0148,2025-09-16,insurance,expense,362.96,high_discretionary
U0148,2025-09-17,subscriptions,expense,6.54,high_discretionary
U0148,2025-09-19,transport,expense,192.01,high_discretionary
U0148,2025-09-19,travel,expense,232.52,high_discretionary
U0148,2025-09-21,groceries,expense,469.38,high_discretionary
U0148,2025-09-24,restaurants,expense,4.97,high_discretionary
U0148,2025-09-24,shopping,expense,417.41,high_discretionary
U0148,2025-09-25,restaurants,expense,396.64,high_discretionary
U0148,2025-09-26,restaurants,expense,87.13,high_discretionary
U0148,2025-09-27,transport,expense,63.93,high_discretionary
U0148,2025-09-27,shopping,expense,49.64,high_discretionary
U0148,2025-10-02,shopping,expense,127.73,high_discretionary
U0148,2025-10-04,salary,income,6104.41,high_discretionary
U0148,2025-10-04,groceries,expense,222.07,high_discretionary
U0148,2025-10-04,transport,expense,3.1,high_discretionary
U0148,2025-10-04,transport,expense,36.04,high_discretionary
U0148,2025-10-04,shopping,expense,20.71,high_discretionary
U0148,2025-10-04,debt_payment,expense,437.09,high_discretionary
U0148,2025-10-05,travel,expense,21.68,high_discretionary
U0148,2025-10-06,shopping,expense,143.56,high_discretionary
U0148,2025-10-07,transport,expense,24.97,high_discretionary
U0148,2025-10-08,groceries,expense,103.55,high_discretionary
U0148,2025-10-08,transport,expense,18.05,high_discretionary
U0148,2025-10-09,groceries,expense,235.0,high_discretionary
U0148,2025-10-10,travel,expense,112.49,high_discretionary
U0148,2025-10-10,travel,expense,52.65,high_discretionary
U0148,2025-10-11,travel,expense,38.68,high_discretionary
U0148,2025-10-14,transport,expense,121.83,high_discretionary
U0148,2025-10-14,shopping,expense,132.97,high_discretionary
U0148,2025-10-17,subscriptions,expense,63.3,high_discretionary
U0148,2025-10-18,shopping,expense,46.94,high_discretionary
U0148,2025-10-19,rent,expense,1939.32,high_discretionary
U0148,2025-10-19,groceries,expense,35.19,high_discretionary
U0148,2025-10-19,groceries,expense,110.8,high_discretionary
U0148,2025-10-20,groceries,expense,196.19,high_discretionary
U0148,2025-10-21,restaurants,expense,356.58,high_discretionary
U0148,2025-10-21,subscriptions,expense,28.45,high_discretionary
U0148,2025-10-22,shopping,expense,320.68,high_discretionary
U0148,2025-10-22,travel,expense,76.16,high_discretionary
U0148,2025-10-22,travel,expense,35.84,high_discretionary
U0148,2025-10-22,savings_transfer,savings,123.24,high_discretionary
U0148,2025-10-23,transport,expense,37.25,high_discretionary
U0148,2025-10-23,shopping,expense,25.35,high_discretionary
U0148,2025-10-24,restaurants,expense,124.87,high_discretionary
U0148,2025-10-25,groceries,expense,11.24,high_discretionary
U0148,2025-10-26,insurance,expense,354.48,high_discretionary
U0148,2025-10-26,transport,expense,11.23,high_discretionary
U0148,2025-10-28,subscriptions,expense,65.16,high_discretionary
U0148,2025-10-28,subscriptions,expense,10.17,high_discretionary
U0148,2025-11-02,salary,income,6744.76,high_discretionary
U0148,2025-11-02,restaurants,expense,4.61,high_discretionary
U0148,2025-11-02,travel,expense,54.94,high_discretionary
U0148,2025-11-03,restaurants,expense,6.93,high_discretionary
U0148,2025-11-03,subscriptions,expense,27.46,high_discretionary
U0148,2025-11-04,restaurants,expense,58.15,high_discretionary
U0148,2025-11-04,shopping,expense,81.83,high_discretionary
U0148,2025-11-04,debt_payment,expense,489.95,high_discretionary
U0148,2025-11-07,restaurants,expense,18.88,high_discretionary
U0148,2025-11-07,travel,expense,56.17,high_discretionary
U0148,2025-11-08,restaurants,expense,421.28,high_discretionary
U0148,2025-11-08,travel,expense,327.51,high_discretionary
U0148,2025-11-08,subscriptions,expense,4.96,high_discretionary
U0148,2025-11-11,subscriptions,expense,10.61,high_discretionary
U0148,2025-11-12,transport,expense,387.45,high_discretionary
U0148,2025-11-12,travel,expense,10.41,high_discretionary
U0148,2025-11-14,travel,expense,102.8,high_discretionary
U0148,2025-11-14,subscriptions,expense,54.24,high_discretionary
U0148,2025-11-15,restaurants,expense,16.01,high_discretionary
U0148,2025-11-16,groceries,expense,104.3,high_discretionary
U0148,2025-11-16,shopping,expense,108.38,high_discretionary
U0148,2025-11-18,shopping,expense,43.83,high_discretionary
U0148,2025-11-21,shopping,expense,20.92,high_discretionary
U0148,2025-11-23,rent,expense,2295.2,high_discretionary
U0148,2025-11-23,shopping,expense,41.75,high_discretionary
U0148,2025-11-23,subscriptions,expense,44.67,high_discretionary
U0148,2025-11-23,subscriptions,expense,29.86,high_discretionary
U0148,2025-11-24,transport,expense,5.35,high_discretionary
U0148,2025-11-25,insurance,expense,303.55,high_discretionary
U0148,2025-11-25,shopping,expense,265.22,high_discretionary
U0148,2025-11-27,groceries,expense,782.39,high_discretionary
U0148,2025-11-27,savings_transfer,savings,53.72,high_discretionary
U0148,2025-11-28,shopping,expense,136.67,high_discretionary
U0148,2025-12-02,restaurants,expense,124.12,high_discretionary
U0148,2025-12-02,travel,expense,29.43,high_discretionary
U0148,2025-12-04,salary,income,6084.59,high_discretionary
U0148,2025-12-05,rent,expense,1890.37,high_discretionary
U0148,2025-12-05,shopping,expense,224.6,high_discretionary
U0148,2025-12-08,debt_payment,expense,349.36,high_discretionary
U0148,2025-12-09,groceries,expense,381.69,high_discretionary
U0148,2025-12-09,restaurants,expense,307.72,high_discretionary
U0148,2025-12-10,travel,expense,38.07,high_discretionary
U0148,2025-12-11,insurance,expense,411.11,high_discretionary
U0148,2025-12-12,groceries,expense,45.74,high_discretionary
U0148,2025-12-12,transport,expense,65.65,high_discretionary
U0148,2025-12-12,transport,expense,215.71,high_discretionary
U0148,2025-12-13,travel,expense,466.51,high_discretionary
U0148,2025-12-17,restaurants,expense,17.2,high_discretionary
U0148,2025-12-18,shopping,expense,494.15,high_discretionary
U0148,2025-12-18,subscriptions,expense,65.99,high_discretionary
U0148,2025-12-19,groceries,expense,26.18,high_discretionary
U0148,2025-12-20,shopping,expense,171.59,high_discretionary
U0148,2025-12-20,travel,expense,1.31,high_discretionary
U0148,2025-12-22,groceries,expense,179.86,high_discretionary
U0148,2025-12-22,groceries,expense,57.76,high_discretionary
U0148,2025-12-22,travel,expense,31.63,high_discretionary
U0148,2025-12-24,groceries,expense,28.66,high_discretionary
U0148,2025-12-24,savings_transfer,savings,358.24,high_discretionary
U0148,2025-12-26,groceries,expense,119.94,high_discretionary
U0148,2025-12-26,restaurants,expense,91.83,high_discretionary
U0148,2025-12-26,restaurants,expense,32.38,high_discretionary
U0148,2025-12-28,subscriptions,expense,66.41,high_discretionary
U0148,2025-12-28,subscriptions,expense,39.34,high_discretionary
U0149,2025-01-02,shopping,expense,67.3,variable_income
U0149,2025-01-04,salary,income,11292.63,variable_income
U0149,2025-01-04,insurance,expense,662.67,variable_income
U0149,2025-01-08,shopping,expense,584.82,variable_income
U0149,2025-01-09,travel,expense,85.67,variable_income
U0149,2025-01-10,transport,expense,8.22,variable_income
U0149,2025-01-11,transport,expense,462.1,variable_income
U0149,2025-01-13,groceries,expense,501.73,variable_income
U0149,2025-01-13,restaurants,expense,457.51,variable_income
U0149,2025-01-13,travel,expense,25.23,variable_income
U0149,2025-01-13,subscriptions,expense,38.69,variable_income
U0149,2025-01-14,groceries,expense,911.84,variable_income
U0149,2025-01-14,travel,expense,49.27,variable_income
U0149,2025-01-15,savings_transfer,savings,63.28,variable_income
U0149,2025-01-16,restaurants,expense,13.6,variable_income
U0149,2025-01-17,restaurants,expense,69.06,variable_income
U0149,2025-01-17,travel,expense,3.07,variable_income
U0149,2025-01-17,travel,expense,4.72,variable_income
U0149,2025-01-18,travel,expense,42.33,variable_income
U0149,2025-01-18,debt_payment,expense,814.73,variable_income
U0149,2025-01-21,rent,expense,4102.01,variable_income
U0149,2025-01-21,transport,expense,3.3,variable_income
U0149,2025-01-21,transport,expense,174.56,variable_income
U0149,2025-01-22,transport,expense,46.2,variable_income
U0149,2025-01-22,shopping,expense,208.46,variable_income
U0149,2025-01-22,travel,expense,92.5,variable_income
U0149,2025-01-25,subscriptions,expense,75.62,variable_income
U0149,2025-01-27,transport,expense,60.96,variable_income
U0149,2025-01-27,subscriptions,expense,27.46,variable_income
U0149,2025-02-01,salary,income,10683.2,variable_income
U0149,2025-02-02,travel,expense,175.4,variable_income
U0149,2025-02-04,shopping,expense,577.54,variable_income
U0149,2025-02-04,travel,expense,10.58,variable_income
U0149,2025-02-04,savings_transfer,savings,651.79,variable_income
U0149,2025-02-05,rent,expense,3805.28,variable_income
U0149,2025-02-05,subscriptions,expense,49.37,variable_income
U0149,2025-02-05,subscriptions,expense,69.21,variable_income
U0149,2025-02-09,shopping,expense,18.83,variable_income
U0149,2025-02-09,subscriptions,expense,7.91,variable_income
U0149,2025-02-11,restaurants,expense,386.63,variable_income
U0149,2025-02-12,transport,expense,52.42,variable_income
U0149,2025-02-12,subscriptions,expense,5.28,variable_income
U0149,2025-02-13,restaurants,expense,295.79,variable_income
U0149,2025-02-16,groceries,expense,322.2,variable_income
U0149,2025-02-18,transport,expense,230.63,variable_income
U0149,2025-02-19,insurance,expense,724.21,variable_income
U0149,2025-02-20,debt_payment,expense,930.55,variable_income
U0149,2025-02-21,transport,expense,1.97,variable_income
U0149,2025-02-24,travel,expense,31.61,variable_income
U0149,2025-02-24,subscriptions,expense,29.6,variable_income
U0149,2025-02-25,subscriptions,expense,57.82,variable_income
U0149,2025-02-26,transport,expense,78.96,variable_income
U0149,2025-02-26,transport,expense,181.74,variable_income
U0149,2025-02-27,groceries,expense,891.8,variable_income
U0149,2025-02-28,travel,expense,37.18,variable_income
U0149,2025-03-03,salary,income,5512.22,variable_income
U0149,2025-03-03,restaurants,expense,53.59,variable_income
U0149,2025-03-03,restaurants,expense,88.13,variable_income
U0149,2025-03-03,shopping,expense,151.69,variable_income
U0149,2025-03-05,rent,expense,1812.53,variable_income
U0149,2025-03-05,restaurants,expense,163.21,variable_income
U0149,2025-03-05,subscriptions,expense,20.61,variable_income
U0149,2025-03-06,restaurants,expense,41.38,variable_income
U0149,2025-03-07,shopping,expense,83.89,variable_income
U0149,2025-03-08,insurance,expense,336.54,variable_income
U0149,2025-03-10,subscriptions,expense,15.25,variable_income
U0149,2025-03-11,shopping,expense,39.92,variable_income
U0149,2025-03-12,travel,expense,137.26,variable_income
U0149,2025-03-13,shopping,expense,2.95,variable_income
U0149,2025-03-14,transport,expense,22.64,variable_income
U0149,2025-03-15,shopping,expense,47.57,variable_income
U0149,2025-03-16,transport,expense,46.99,variable_income
U0149,2025-03-16,travel,expense,79.97,variable_income
U0149,2025-03-16,subscriptions,expense,27.82,variable_income
U0149,2025-03-17,transport,expense,24.42,variable_income
U0149,2025-03-17,restaurants,expense,64.3,variable_income
U0149,2025-03-18,shopping,expense,4.08,variable_income
U0149,2025-03-18,subscriptions,expense,4.24,variable_income
U0149,2025-03-19,groceries,expense,498.07,variable_income
U0149,2025-03-19,subscriptions,expense,4.52,variable_income
U0149,2025-03-19,subscriptions,expense,3.31,variable_income
U0149,2025-03-20,groceries,expense,50.46,variable_income
U0149,2025-03-20,travel,expense,33.96,variable_income
U0149,2025-03-20,savings_transfer,savings,157.87,variable_income
U0149,2025-03-24,transport,expense,63.96,variable_income
U0149,2025-03-25,groceries,expense,23.14,variable_income
U0149,2025-03-25,transport,expense,49.88,variable_income
U0149,2025-03-25,subscriptions,expense,19.13,variable_income
U0149,2025-03-26,transport,expense,20.39,variable_income
U0149,2025-03-27,transport,expense,20.23,variable_income
U0149,2025-03-27,debt_payment,expense,594.41,variable_income
U0149,2025-04-03,groceries,expense,373.05,variable_income
U0149,2025-04-04,salary,income,8176.37,variable_income
U0149,2025-04-04,shopping,expense,32.02,variable_income
U0149,2025-04-05,subscriptions,expense,5.73,variable_income
U0149,2025-04-06,subscriptions,expense,14.95,variable_income
U0149,2025-04-07,transport,expense,47.12,variable_income
U0149,2025-04-08,rent,expense,2767.17,variable_income
U0149,2025-04-08,restaurants,expense,11.55,variable_income
U0149,2025-04-08,travel,expense,21.23,variable_income
U0149,2025-04-09,shopping,expense,3.4,variable_income
U0149,2025-04-09,shopping,expense,283.43,variable_income
U0149,2025-04-09,travel,expense,352.65,variable_income
U0149,2025-04-10,shopping,expense,68.96,variable_income
U0149,2025-04-11,debt_payment,expense,608.79,variable_income
U0149,2025-04-13,subscriptions,expense,4.76,variable_income
U0149,2025-04-15,restaurants,expense,73.05,variable_income
U0149,2025-04-16,restaurants,expense,60.25,variable_income
U0149,2025-04-16,subscriptions,expense,83.46,variable_income
U0149,2025-04-18,restaurants,expense,43.92,variable_income
U0149,2025-04-19,groceries,expense,467.08,variable_income
U0149,2025-04-21,transport,expense,416.82,variable_income
U0149,2025-04-24,restaurants,expense,55.4,variable_income
U0149,2025-04-24,restaurants,expense,164.82,variable_income
U0149,2025-04-24,subscriptions,expense,0.53,variable_income
U0149,2025-04-25,insurance,expense,507.74,variable_income
U0149,2025-04-25,shopping,expense,133.61,variable_income
U0149,2025-04-26,subscriptions,expense,22.88,variable_income
U0149,2025-04-27,subscriptions,expense,16.11,variable_income
U0149,2025-04-27,savings_transfer,savings,508.2,variable_income
U0149,2025-05-02,groceries,expense,473.33,variable_income
U0149,2025-05-04,salary,income,8174.62,variable_income
U0149,2025-05-04,groceries,expense,218.34,variable_income
U0149,2025-05-04,restaurants,expense,30.25,variable_income
U0149,2025-05-06,shopping,expense,435.53,variable_income
U0149,2025-05-06,shopping,expense,26.85,variable_income
U0149,2025-05-08,groceries,expense,48.71,variable_income
U0149,2025-05-09,groceries,expense,42.46,variable_income
U0149,2025-05-12,groceries,expense,123.86,variable_income
U0149,2025-05-12,travel,expense,433.04,variable_income
U0149,2025-05-12,travel,expense,9.83,variable_income
U0149,2025-05-12,debt_payment,expense,794.17,variable_income
U0149,2025-05-16,insurance,expense,535.84,variable_income
U0149,2025-05-16,transport,expense,135.4,variable_income
U0149,2025-05-18,subscriptions,expense,149.06,variable_income
U0149,2025-05-21,groceries,expense,25.75,variable_income
U0149,2025-05-21,travel,expense,20.98,variable_income
U0149,2025-05-22,subscriptions,expense,23.56,variable_income
U0149,2025-05-23,savings_transfer,savings,584.11,variable_income
U0149,2025-05-24,restaurants,expense,194.85,variable_income
U0149,2025-05-24,travel,expense,13.29,variable_income
U0149,2025-05-25,restaurants,expense,210.21,variable_income
U0149,2025-05-27,groceries,expense,47.5,variable_income
U0149,2025-05-27,transport,expense,315.12,variable_income
U0149,2025-05-28,rent,expense,2953.54,variable_income
U0149,2025-06-02,groceries,expense,406.29,variable_income
U0149,2025-06-02,restaurants,expense,18.91,variable_income
U0149,2025-06-02,subscriptions,expense,67.63,variable_income
U0149,2025-06-03,transport,expense,43.8,variable_income
U0149,2025-06-03,restaurants,expense,18.97,variable_income
U0149,2025-06-03,subscriptions,expense,18.23,variable_income
U0149,2025-06-04,salary,income,5055.96,variable_income
